num_if,num_else,num_switch,num_loop,num_break,num_Priority,num_binSearch,num_minMax,num_sort,num_hash_map,num_hash_set,num_recursive,num_nested_loop,num_vari,num_method,num_state,complexity_class,efficiency,filename
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,DetectiftwointegershaveoppositesignsGeeksforGeeks-2.java
0,0,0,3,0,0,0,0,0,0,1,0,0,8,2,7,3,1,FindtheelementthatappearsonceGeeksforGeeks-3.java
5,0,0,0,0,0,0,1,0,0,0,6,0,4,4,11,2,1,VertexCoverProblemSet2DynamicProgrammingSolutionforTreeGeeksforGeeks-2.java
2,0,0,7,0,0,0,0,0,0,0,0,3,6,3,14,6,0,FloydWarshallAlgorithmDP16GeeksforGeeks-1.java
7,0,0,5,0,0,0,0,0,0,0,2,2,6,6,26,7,0,SudokuBacktracking7GeeksforGeeks-3.java
2,0,0,0,0,0,0,0,0,0,0,4,0,2,2,5,2,1,WriteaprogramtocalculatepowxnGeeksforGeeks-1.java
1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,5,2,1,CountpossiblewaystoconstructbuildingsGeeksforGeeks-1.java
2,1,0,5,0,0,0,0,0,0,0,0,3,9,3,16,6,0,GivenamatrixofOandXfindthelargestsubsquaresurroundedbyXGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2,1,ProgramforFibonaccinumbersGeeksforGeeks-2.java
4,0,0,4,0,0,0,0,0,0,0,1,2,7,3,14,2,1,CountofndigitnumberswhosesumofdigitsequalstogivensumGeeksforGeeks-2.java
3,0,0,1,0,0,0,0,0,0,0,1,0,6,2,8,6,0,FindminimumnumberofcoinsthatmakeagivenvalueGeeksforGeeks-1.java
2,0,0,2,0,0,0,0,0,0,0,0,2,6,2,8,6,0,HowtocheckiftwogivensetsaredisjointGeeksforGeeks-1.java
0,0,0,4,0,0,0,0,1,0,0,0,3,9,3,7,5,0,ShellSortGeeksforGeeks-1.java
1,0,0,4,0,0,0,1,0,0,0,0,0,9,4,8,6,0,BoyerMooreAlgorithmforPatternSearchingGeeksforGeeks-1.java
4,0,0,3,0,0,0,0,0,0,0,1,0,7,3,14,2,1,ChannelAssignmentProblemGeeksforGeeks-1.java
7,0,0,5,4,0,0,0,0,0,0,0,0,3,2,26,2,1,FindtheMinimumlengthUnsortedSubarraysortingwhichmakesthecompletearraysortedGeeksforGeeks-1.java
3,1,0,1,0,1,0,0,0,0,0,0,0,6,3,13,4,1,KthSmallestLargestElementinUnsortedArraySet1GeeksforGeeks-7.java
5,0,0,0,0,0,0,1,0,0,0,10,0,3,2,11,2,1,LargestIndependentSetProblemDP26GeeksforGeeks-2.java
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,DetectiftwointegershaveoppositesignsGeeksforGeeks-3.java
2,0,0,5,1,0,0,0,0,0,0,0,3,10,3,11,5,0,GraphColoringSet2GreedyAlgorithmGeeksforGeeks-1.java
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,Smallestpowerof2greaterthanorequaltonGeeksforGeeks-4.java
2,0,0,5,0,0,0,0,0,0,0,0,2,11,4,11,4,1,Dijsktrasalgorithm-1.java
5,0,0,2,0,0,0,0,0,0,0,1,0,11,9,17,4,1,KthSmallestLargestElementinUnsortedArraySet1GeeksforGeeks-3.java
1,0,0,2,0,0,0,3,0,0,0,0,2,7,4,8,5,0,LengthofthelargestsubarraywithcontiguouselementsSet1GeeksforGeeks-1.java
1,0,0,3,0,0,0,0,0,0,0,0,3,8,2,8,5,0,LongestEvenLengthSubstringsuchthatSumofFirstandSecondHalfissameGeeksforGeeks-1.java
3,0,0,0,0,0,0,0,0,0,0,1,0,7,4,6,3,1,ProgramforFibonaccinumbersGeeksforGeeks-5.java
0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,2,1,HornersMethodforPolynomialEvaluationGeeksforGeeks-1.java
1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,5,4,1,Counttotalsetbitsinallnumbersfrom1tonGeeksforGeeks-1.java
3,1,0,5,0,0,0,0,0,0,0,0,2,5,2,15,5,0,PalindromePartitioningDP17GeeksforGeeks-4.java
0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,4,2,1,CountnumberofwaystoreachagivenscoreinagameGeeksforGeeks-1.java
6,1,0,2,0,0,0,0,0,0,0,3,2,6,2,19,5,0,DynamicProgrammingSubsetSumProblem-3.java
0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,5,1,1,CountDistinctNonNegativeIntegerPairsxythatSatisfytheInequalityxxyynGeeksforGeeks-2.java
1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,4,3,1,CounttrailingzeroesinfactorialofanumberGeeksforGeeks-1.java
1,0,0,3,0,0,0,0,0,0,0,0,2,2,2,7,1,1,Efficientprogramtoprintallprimefactorsofagivennumber-1.java
1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,6,3,1,WriteaprogramtocalculatepowxnGeeksforGeeks-6.java
1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,2,1,Efficientprogramtoprintallprimefactorsofagivennumber-2.java
6,0,0,3,0,0,0,0,0,0,0,2,0,8,3,17,2,1,FindkclosestelementstoagivenvalueGeeksforGeeks-1.java
2,0,0,8,0,0,0,1,0,0,0,0,2,12,3,20,5,0,FordFulkersonAlgorithmforMaximumFlowProblemGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,2,1,SmallestofthreeintegerswithoutcomparisonoperatorsGeeksforGeeks-1.java
1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,1,CountsetbitsinanintegerGeeksforGeeks-4.java
1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,5,7,0,CountwaystoreachthenthstairGeeksforGeeks-2.java
3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,8,3,1,Findwhetheragivennumberisapowerof4ornotGeeksforGeeks-1.java
3,1,0,5,0,0,0,0,0,0,0,2,3,13,4,17,3,1,CountwaystoreachthenthstairGeeksforGeeks-7.java
5,0,0,0,0,0,0,0,0,0,0,2,0,5,2,10,3,1,InterpolationSearchGeeksforGeeks-1.java
2,0,0,1,0,0,0,0,0,0,0,0,0,4,2,5,2,1,LargestSumContiguousSubarrayGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,2,1,ProgramfornthCatalanNumberGeeksforGeeks-4.java
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,Smallestpowerof2greaterthanorequaltonGeeksforGeeks-3.java
0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,5,5,0,Computesumofdigitsinallnumbersfrom1tonGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,2,1,EfficientprogramtocalculateexGeeksforGeeks-1.java
3,0,0,2,0,0,0,0,0,0,0,0,0,2,3,15,2,1,MinimumnumberofsquareswhosesumequalstogivennumbernGeeksforGeeks-6.java
2,0,0,3,0,0,0,0,0,0,0,0,2,3,2,11,3,1,FindthesmallestnumberwhosedigitsmultiplytoagivennumbernGeeksforGeeks-1.java
2,1,0,5,0,0,0,0,0,0,0,2,0,10,5,18,4,1,MergeSortforLinkedListsGeeksforGeeks-2.java
1,0,0,2,0,0,0,0,0,0,0,0,0,4,3,8,2,1,ProgramfornthCatalanNumberGeeksforGeeks-3.java
6,0,0,0,0,0,1,0,0,0,0,2,0,6,2,13,3,1,SearchinanalmostsortedarrayGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,1,1,BabylonianmethodforsquarerootGeeksforGeeks-1.java
0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,2,0,1,Generateintegerfrom1to7withequalprobabilityGeeksforGeeks-1.java
5,0,0,6,0,0,0,0,0,2,1,0,2,21,2,22,7,0,WordLadderLengthofshortestchaintoreachatargetwordGeeksforGeeks-2.java
2,0,0,1,0,0,0,0,0,0,0,2,0,3,3,9,2,1,CountwaystoreachthenthstairGeeksforGeeks-3.java
2,0,0,2,0,0,0,1,0,0,0,2,0,5,3,11,6,0,MatrixChainMultiplicationDP8GeeksforGeeks-2.java
3,0,0,4,0,0,0,0,0,0,0,1,2,9,3,14,2,1,MaximumBipartiteMatchingGeeksforGeeks-1.java
3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,Programtofindwhetheragivennumberispowerof2GeeksforGeeks-1.java
1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,3,1,Smallestpowerof2greaterthanorequaltonGeeksforGeeks-2.java
2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,2,1,WriteyouownPowerwithoutusingmultiplicationanddivisionoperatorsGeeksforGeeks-2.java
3,1,0,4,1,0,0,0,1,0,0,0,0,8,5,12,7,0,PrintallpermutationsinsortedlexicographicorderGeeksforGeeks-2.java
6,1,0,4,0,0,0,0,0,0,0,2,0,10,3,18,7,0,TugofWarGeeksforGeeks-1.java
2,0,0,4,0,0,0,0,0,0,0,0,2,4,2,7,5,0,MaximumSumIncreasingSubsequenceDP14GeeksforGeeks-1.java
2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,5,3,1,WriteaprogramtocalculatepowxnGeeksforGeeks-4.java
1,0,0,1,0,0,0,0,0,0,0,1,0,7,3,5,2,1,Computesumofdigitsinallnumbersfrom1tonGeeksforGeeks-3.java
5,2,0,2,0,0,0,0,0,0,0,2,2,6,2,19,6,0,GiventwostringsfindiffirststringisasubsequenceofsecondGeeksforGeeks-2.java
3,0,0,1,0,0,0,0,0,0,0,1,0,5,2,8,5,0,MinimumnumberofjumpstoreachendGeeksforGeeks-1.java
1,0,0,2,0,0,0,0,0,0,0,0,0,8,2,6,2,1,CountofndigitnumberswhosesumofdigitsequalstogivensumGeeksforGeeks-3.java
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,CountwaystoreachthenthstairGeeksforGeeks-6.java
8,0,0,1,0,0,0,0,0,0,0,2,0,8,7,20,5,0,GivennappointmentsfindallconflictingappointmentsGeeksforGeeks-1.java
1,0,0,3,0,0,0,0,0,0,0,0,2,9,2,7,5,0,LongestEvenLengthSubstringsuchthatSumofFirstandSecondHalfissameGeeksforGeeks-2.java
4,0,0,6,0,0,0,0,0,0,0,1,2,15,3,17,5,0,WordWrapProblemDP19GeeksforGeeks-2.java
1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,7,2,1,CheckifbinaryrepresentationofanumberispalindromeGeeksforGeeks-1.java
4,0,0,2,0,0,0,0,0,0,0,3,0,6,2,13,6,0,CoinChangeDP7GeeksforGeeks-4.java
1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,2,1,FindthetwononrepeatingelementsinanarrayofrepeatingelementsUniqueNumbers2GeeksforGeeks-2.java
4,1,0,2,0,0,0,0,0,0,0,0,0,8,2,15,2,1,KthSmallestLargestElementinUnsortedArraySet1GeeksforGeeks-6.java
3,0,0,7,0,0,0,0,0,0,0,0,2,6,2,11,5,0,LongestBitonicSubsequenceDP15GeeksforGeeks-1.java
2,0,0,5,0,0,0,0,0,0,0,0,3,12,3,14,6,0,OptimalBinarySearchTreeDP24GeeksforGeeks-2.java
4,0,0,0,0,0,1,0,0,0,0,2,0,6,2,9,3,1,BinarySearchGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,2,2,1,Countallpossiblegroupsofsize2or3thathavesumasmultipleof3GeeksforGeeks-1.java
3,0,0,3,0,0,0,0,0,0,0,1,0,8,4,11,3,1,DisjointSetOrUnionFindSet1DetectCycleinanUndirectedGraphGeeksforGeeks-1.java
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,Findwhetheragivennumberisapowerof4ornotGeeksforGeeks-3.java
2,0,0,6,0,0,0,0,0,0,0,0,2,17,3,13,5,0,BellmanFordAlgorithmDP23GeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,2,3,1,BirthdayParadoxGeeksforGeeks-2.java
4,0,0,9,0,0,0,0,0,0,0,1,2,16,6,19,2,1,StronglyConnectedComponentsGeeksforGeeks-1.java
0,0,0,3,0,0,0,0,0,0,0,0,2,5,3,5,0,1,GraphanditsrepresentationsGeeksforGeeks-2.java
4,1,0,4,0,0,0,0,0,0,0,0,0,9,2,14,2,1,FindcommonelementsinthreesortedarraysGeeksforGeeks-2.java
0,0,0,4,0,0,0,0,0,0,0,1,0,7,5,7,2,1,LexicographicrankofastringGeeksforGeeks-2.java
1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,3,1,CountsetbitsinanintegerGeeksforGeeks-2.java
1,1,0,2,0,0,0,0,0,0,0,0,0,7,2,7,4,1,FindthetwononrepeatingelementsinanarrayofrepeatingelementsUniqueNumbers2GeeksforGeeks-1.java
0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,5,2,1,ProgramfornthCatalanNumberGeeksforGeeks-5.java
5,0,0,1,0,0,0,1,0,0,0,1,0,6,2,12,7,0,ShortestpathwithexactlykedgesinadirectedandweightedgraphGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,1,1,BabylonianmethodforsquarerootGeeksforGeeks-2.java
0,0,0,3,0,0,0,0,0,0,0,0,2,4,2,7,5,0,ProgramfornthCatalanNumberGeeksforGeeks-2.java
1,0,0,2,0,0,0,3,0,0,0,0,2,5,2,6,5,0,MinimumNumberofPlatformsRequiredforaRailwayBusStationGeeksforGeeks-1.java
3,0,0,2,0,0,0,0,0,0,0,2,0,7,4,11,2,1,NutsBoltsProblemLockKeyproblemSet1GeeksforGeeks-1.java
1,0,0,1,0,0,0,0,0,0,0,0,0,6,2,5,2,1,CountwaystoreachthenthstairGeeksforGeeks-5.java
2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,1,Findwhetheragivennumberisapowerof4ornotGeeksforGeeks-4.java
0,0,0,1,0,0,0,2,0,0,0,0,0,6,2,3,2,1,LargestSumContiguousSubarrayGeeksforGeeks-3.java
2,0,0,1,1,0,0,1,0,0,0,1,0,3,2,7,2,1,MinimumnumberofsquareswhosesumequalstogivennumbernGeeksforGeeks-1.java
4,0,0,7,0,0,0,3,0,0,0,0,0,15,2,17,2,1,FindcommonelementsinthreesortedarraysGeeksforGeeks-3.java
0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,2,1,UglyNumbersGeeksforGeeks-3.java
5,0,0,10,0,0,0,0,0,1,0,0,2,14,3,26,4,1,BinomialCoefficientDP9GeeksforGeeks-6.java
0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,2,1,Countnumberofbinarystringswithoutconsecutive1sGeeksforGeeks-1.java
4,1,0,6,0,0,0,0,1,0,0,1,0,15,5,17,4,1,KruskalsMinimumSpanningTreeAlgorithmGreedyAlgo2GeeksforGeeks-1.java
2,0,0,4,0,0,0,0,0,0,0,7,2,4,2,7,4,1,LongestIncreasingSubsequenceDP3GeeksforGeeks-2.java
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,PositionofrightmostsetbitGeeksforGeeks-2.java
2,0,0,7,0,0,0,0,0,0,0,0,0,16,4,15,3,1,PrimsMSTforAdjacencyListRepresentationGreedyAlgo6GeeksforGeeks-1.java
1,0,0,2,0,0,0,1,0,0,0,0,2,5,2,7,5,0,LongestEvenLengthSubstringsuchthatSumofFirstandSecondHalfissameGeeksforGeeks-4.java
3,0,0,4,0,0,0,0,0,0,0,0,3,12,2,15,6,0,BooleanParenthesizationProblemDP37GeeksforGeeks-1.java
10,0,0,2,0,0,0,0,0,0,0,0,0,6,2,20,2,1,CheckagivensentenceforagivensetofsimplegrammarrulesGeeksforGeeks-1.java
1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,4,3,1,CountsetbitsinanintegerGeeksforGeeks-8.java
5,0,0,2,0,0,0,1,0,0,0,0,2,5,3,13,6,0,EditDistanceDP5GeeksforGeeks-2.java
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,1,Findwhetheragivennumberisapowerof4ornotGeeksforGeeks-5.java
4,0,0,6,0,0,0,0,0,0,0,0,4,6,2,20,2,1,MobileNumericKeypadProblemGeeksforGeeks-2.java
3,0,0,2,0,0,0,1,0,0,0,0,2,5,2,8,6,0,ShortestCommonSupersequenceGeeksforGeeks-3.java
7,1,0,1,0,0,0,0,0,0,0,0,0,8,4,20,2,1,Writeaprogramtoaddtwonumbersinbase14GeeksforGeeks-1.java
1,0,0,2,0,0,0,1,0,0,0,0,2,3,3,7,5,0,BinomialCoefficientDP9GeeksforGeeks-2.java
2,0,0,1,0,0,0,0,0,0,0,0,0,7,2,4,6,0,GiventwostringsfindiffirststringisasubsequenceofsecondGeeksforGeeks-3.java
2,0,0,3,0,0,0,0,0,0,0,0,0,7,2,10,2,1,BinomialCoefficientDP9GeeksforGeeks-7.java
2,0,0,3,0,0,0,0,1,0,0,0,0,8,3,10,4,1,CombSortGeeksforGeeks-1.java
3,0,0,1,2,0,0,0,0,0,0,0,0,6,2,9,2,1,LinearSearchGeeksforGeeks-2.java
5,0,0,8,0,0,0,0,0,0,0,1,2,14,5,19,2,1,CheckifagraphisstronglyconnectedSet1KosarajuusingDFSGeeksforGeeks-1.java
2,0,0,5,0,0,0,0,0,0,0,0,2,12,4,12,4,1,PrimsMinimumSpanningTreeMSTGreedyAlgo5GeeksforGeeks-1.java
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1001.java
1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,5,0,1,1100.java
2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0,1,1101.java
0,0,0,1,0,0,0,0,0,0,0,3,0,6,2,3,0,1,1102.java
11,4,0,0,0,0,0,0,0,0,0,0,0,7,1,26,0,1,1103.java
6,0,0,3,0,0,0,0,1,0,0,1,0,13,11,25,0,1,1104.java
2,0,0,3,0,0,0,0,0,0,0,0,0,9,6,11,0,1,1105.java
0,0,0,5,0,0,0,2,0,0,0,0,2,12,8,12,0,1,1106.java
0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,0,1,1107.java
0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1108.java
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1109.java
4,0,0,1,0,0,0,1,0,0,0,0,0,6,1,10,0,1,1110.java
10,0,0,2,0,0,0,1,0,0,0,0,0,9,8,30,0,1,1111.java
1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1112.java
9,1,0,22,0,0,0,1,0,1,1,1,2,34,21,66,0,1,1113.java
2,2,0,1,0,0,0,0,0,0,0,0,0,6,6,15,0,1,1114.java
10,1,0,6,0,0,0,6,0,0,0,2,0,13,17,49,0,1,1115.java
3,3,0,0,0,0,0,2,0,0,0,0,0,4,1,9,0,1,1116.java
2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,1,1117.java
1,1,0,0,0,0,0,1,0,0,0,0,0,6,2,4,0,1,1118.java
0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,2,0,1,1119.java
0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,1120.java
1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,1,1121.java
1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,1122.java
2,0,0,1,1,0,0,0,0,0,0,0,0,4,1,5,0,1,1123.java
2,1,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0,1,1124.java
0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,1,1125.java
0,0,0,5,0,0,0,0,0,0,0,0,2,8,8,12,0,1,1126.java
0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,1,0,1,1127.java
0,0,0,2,0,0,0,2,0,0,0,0,0,8,8,15,0,1,1128.java
0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,2,0,1,1129.java
0,0,0,4,0,0,0,0,0,0,0,0,0,9,8,13,0,1,1130.java
2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,0,1,1131.java
7,1,0,0,0,0,0,0,0,0,0,1,0,8,5,18,0,1,1132.java
1,0,0,1,0,0,0,0,0,0,0,0,0,9,5,8,0,1,1133.java
1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,1134.java
3,0,0,4,0,0,0,0,0,0,0,2,0,11,9,23,0,1,1135.java
0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,10,0,1,1136.java
1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,0,1,1137.java
1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,0,1,1138.java
2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,9,0,1,1139.java
1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,1140.java
3,1,0,1,0,0,0,0,0,0,0,1,0,3,5,15,0,1,1141.java
2,2,0,1,0,0,0,0,0,0,0,0,0,6,6,15,0,1,1142.java
7,0,0,1,0,0,0,0,0,0,0,1,0,10,10,27,0,1,1143.java
5,2,0,1,0,0,0,0,0,0,0,1,0,7,6,16,0,1,1144.java
1,0,0,1,0,0,0,0,0,0,0,0,0,3,4,7,0,1,1145.java
6,6,0,1,0,0,0,0,0,0,0,0,0,5,8,30,0,1,1146.java
0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,1147.java
12,0,0,21,1,0,0,0,0,0,0,0,2,35,23,93,0,1,1148.java
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1149.java
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1150.java
1,1,0,1,0,0,0,0,0,0,0,0,0,6,4,9,0,1,1151.java
6,3,0,1,0,0,0,0,0,0,0,1,0,3,9,20,0,1,1152.java
2,0,0,1,1,0,0,0,0,0,0,1,0,6,4,11,0,1,1153.java
1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1154.java
4,3,0,0,0,0,0,0,0,0,0,0,0,4,1,10,0,1,1155.java
5,5,0,0,0,0,0,0,0,0,0,0,0,14,1,15,0,1,1156.java
1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1173.java
4,1,0,6,0,0,0,0,0,0,0,1,0,7,18,37,0,1,1175.java
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1176.java
2,0,0,3,0,0,0,0,0,0,0,1,0,10,6,13,0,1,1177.java
2,0,0,6,0,0,0,1,0,0,0,0,5,13,1,13,0,1,1180.java
8,2,0,1,0,0,0,0,0,0,0,1,0,9,10,32,0,1,1181.java
2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1182.java
21,2,0,16,0,0,0,0,0,0,0,1,0,35,17,86,0,1,1183.java
1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,1,1184.java
21,2,0,6,0,0,0,20,0,0,0,1,0,52,32,87,0,1,1185.java
2,0,0,7,0,0,0,0,0,0,0,0,2,19,8,19,0,1,1186.java
3,0,0,3,0,0,0,0,0,1,0,1,0,11,8,20,0,1,1187.java
3,0,0,3,0,0,0,0,0,1,0,1,0,11,8,20,0,1,1188.java
0,0,0,1,0,0,0,0,0,0,0,0,0,7,5,7,0,1,1189.java
1,1,0,1,0,0,0,0,0,0,0,0,0,6,4,9,0,1,1190.java
2,1,0,1,0,0,0,0,0,0,0,1,0,5,5,11,0,1,1191.java
5,0,0,6,0,0,0,0,0,1,0,0,2,13,4,23,0,1,1192.java
1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,3,0,1,1193.java
1,0,0,2,0,0,0,0,0,0,0,0,0,7,8,14,0,1,1194.java
1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,1,1195.java
1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1196.java
1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0,1,1197.java
5,0,0,5,0,0,0,0,0,0,0,0,0,14,6,26,0,1,1198.java
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1199.java
2,1,0,0,0,0,0,0,0,0,0,0,0,7,1,5,0,1,1200.java
7,0,0,5,0,0,0,0,0,0,0,0,0,14,6,28,0,1,1201.java
3,0,0,6,0,0,0,1,0,0,0,0,3,17,3,15,0,1,1202.java
6,1,0,8,0,0,0,1,0,0,1,1,3,22,8,32,0,1,1203.java
2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1204.java
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1205.java
1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,1,0,1,1206.java
2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1,1207.java
10,0,0,0,0,0,0,0,0,0,0,0,0,24,2,31,0,1,1208.java
3,0,0,6,0,0,0,4,0,0,0,1,0,10,8,26,0,1,1209.java
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1210.java
17,0,0,8,0,0,0,0,0,0,0,1,2,36,17,90,0,1,1211.java
3,1,0,1,0,0,0,0,0,0,0,1,0,2,9,13,0,1,1213.java
9,1,0,12,0,1,0,1,0,1,1,2,2,30,17,49,0,1,1214.java
1,0,0,5,0,0,0,0,0,0,0,0,2,9,8,13,0,1,1215.java
5,0,0,1,0,0,0,0,0,0,0,0,0,3,4,13,0,1,172.java
2,0,0,0,0,0,0,0,0,0,0,2,0,1,4,5,0,1,217.java
7,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,0,1,492.java
0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,600.java
2,1,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,1,601.java
1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,602.java
2,0,0,0,0,0,0,2,0,0,0,0,0,6,1,4,0,1,615.java
1,1,0,1,0,0,0,0,0,0,0,0,0,10,6,12,0,1,616.java
0,0,0,2,0,0,0,2,0,0,0,0,0,2,3,5,0,1,619.java
3,0,0,1,0,0,0,0,0,0,0,0,0,4,3,7,0,1,63.java
3,1,0,0,0,0,0,0,0,0,0,0,0,2,1,7,0,1,643.java
5,0,0,1,0,0,0,0,0,0,0,0,0,2,7,19,0,1,644.java
6,0,0,0,0,0,0,2,0,0,0,0,0,10,2,10,0,1,645.java
6,2,0,4,0,0,0,3,1,0,0,0,2,14,2,19,0,1,646.java
24,5,0,5,2,0,0,0,1,0,0,1,0,12,8,72,0,1,647.java
24,0,0,1,0,0,0,0,0,0,0,0,0,14,1,34,0,1,648.java
6,3,0,0,0,0,0,0,0,0,0,0,0,2,1,15,0,1,718.java
0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,2,0,1,733.java
10,0,0,2,0,0,0,4,0,0,0,1,0,17,10,35,0,1,743.java
1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,745.java
3,1,0,2,0,0,0,0,0,0,0,1,0,10,8,17,0,1,757.java
0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,766.java
2,1,0,0,0,0,0,0,0,0,0,0,0,6,1,4,0,1,775.java
0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,1,780.java
0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,0,1,781.java
4,2,0,2,0,0,0,4,0,0,0,0,0,34,10,28,0,1,782.java
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,791.java
0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,2,0,1,802.java
0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,2,0,1,804.java
3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,8,0,1,813.java
4,0,0,1,0,0,0,1,0,0,0,0,0,14,2,10,0,1,816.java
