num_if,num_else,num_switch,num_loop,num_break,num_Priority,num_binSearch,num_minMax,num_sort,num_hash_map,num_hash_set,num_recursive,num_nested_loop,num_vari,num_method,num_state,complexity_class,efficiency,filename
4,0,0,3,0,0,0,0,0,0,0,0,0,9,3,12,linear,efficient,FindifthereisapathbetweentwoverticesinadirectedgraphGeeksforGeeks-1.java
3,0,0,1,0,0,0,0,0,0,0,0,0,7,2,8,linear,efficient,FindIndexof0tobereplacedwith1togetlongestcontinuoussequenceof1sinabinaryarrayGeeksforGeeks-1.java
2,0,0,1,0,0,0,0,0,0,0,0,0,9,2,5,constant,efficient,FindtheclosestpairfromtwosortedarraysGeeksforGeeks-1.java
3,0,0,2,0,0,0,0,0,0,0,8,2,6,3,12,quadratic,inefficient,FindthenumberofislandsSet1UsingDFSGeeksforGeeks-2.java
3,0,0,0,0,0,0,0,0,0,0,2,0,2,2,5,logarithmic,efficient,ProgramforFibonaccinumbersGeeksforGeeks-8.java
4,2,0,4,0,0,0,0,0,0,0,0,0,4,2,16,linear,efficient,MobileNumericKeypadProblemGeeksforGeeks-3.java
1,0,0,3,0,0,0,0,0,0,0,0,0,7,3,7,linear,efficient,RandomnumbergeneratorinarbitraryprobabilitydistributionfashionGeeksforGeeks-1.java
9,0,0,7,0,0,0,0,0,0,0,1,2,9,4,28,exponential,inefficient,SudokuBacktracking7GeeksforGeeks-1.java
6,0,0,6,0,0,0,2,0,0,0,2,0,16,4,14,polynomial,inefficient,ArticulationPointsorCutVerticesinaGraphGeeksforGeeks-1.java
2,1,0,1,0,0,0,1,0,0,0,3,0,5,2,9,quadratic,inefficient,CuttingaRodDP13GeeksforGeeks-2.java
1,0,0,2,0,1,0,0,0,0,0,2,0,11,3,8,linearithmic,efficient,HuffmanCodingGreedyAlgo3GeeksforGeeks-1.java
3,1,0,3,0,0,0,0,0,0,0,0,3,8,5,15,polynomial,inefficient,MinimumCostPolygonTriangulationGeeksforGeeks-2.java
0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,logarithmic,efficient,AddtwonumberswithoutusingarithmeticoperatorsGeeksforGeeks-1.java
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,constant,efficient,DetectiftwointegershaveoppositesignsGeeksforGeeks-2.java
0,0,0,3,0,0,0,0,0,0,1,0,0,8,2,7,logarithmic,efficient,FindtheelementthatappearsonceGeeksforGeeks-3.java
5,0,0,0,0,0,0,1,0,0,0,6,0,4,4,11,linear,efficient,VertexCoverProblemSet2DynamicProgrammingSolutionforTreeGeeksforGeeks-2.java
2,0,0,7,0,0,0,0,0,0,0,0,3,6,3,14,polynomial,inefficient,FloydWarshallAlgorithmDP16GeeksforGeeks-1.java
7,0,0,5,0,0,0,0,0,0,0,2,2,6,6,26,exponential,inefficient,SudokuBacktracking7GeeksforGeeks-3.java
2,0,0,0,0,0,0,0,0,0,0,4,0,2,2,5,linear,efficient,WriteaprogramtocalculatepowxnGeeksforGeeks-1.java
1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,5,linear,efficient,CountpossiblewaystoconstructbuildingsGeeksforGeeks-1.java
2,1,0,5,0,0,0,0,0,0,0,0,3,9,3,16,polynomial,inefficient,GivenamatrixofOandXfindthelargestsubsquaresurroundedbyXGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,linear,efficient,ProgramforFibonaccinumbersGeeksforGeeks-2.java
4,0,0,4,0,0,0,0,0,0,0,1,2,7,3,14,linear,efficient,CountofndigitnumberswhosesumofdigitsequalstogivensumGeeksforGeeks-2.java
3,0,0,1,0,0,0,0,0,0,0,1,0,6,2,8,polynomial,inefficient,FindminimumnumberofcoinsthatmakeagivenvalueGeeksforGeeks-1.java
2,0,0,2,0,0,0,0,0,0,0,0,2,6,2,8,polynomial,inefficient,HowtocheckiftwogivensetsaredisjointGeeksforGeeks-1.java
0,0,0,4,0,0,0,0,1,0,0,0,3,9,3,7,quadratic,inefficient,ShellSortGeeksforGeeks-1.java
1,0,0,4,0,0,0,1,0,0,0,0,0,9,4,8,polynomial,inefficient,BoyerMooreAlgorithmforPatternSearchingGeeksforGeeks-1.java
4,0,0,3,0,0,0,0,0,0,0,1,0,7,3,14,linear,efficient,ChannelAssignmentProblemGeeksforGeeks-1.java
7,0,0,5,4,0,0,0,0,0,0,0,0,3,2,26,linear,efficient,FindtheMinimumlengthUnsortedSubarraysortingwhichmakesthecompletearraysortedGeeksforGeeks-1.java
3,1,0,1,0,1,0,0,0,0,0,0,0,6,3,13,linearithmic,efficient,KthSmallestLargestElementinUnsortedArraySet1GeeksforGeeks-7.java
5,0,0,0,0,0,0,1,0,0,0,10,0,3,2,11,linear,efficient,LargestIndependentSetProblemDP26GeeksforGeeks-2.java
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,constant,efficient,DetectiftwointegershaveoppositesignsGeeksforGeeks-3.java
2,0,0,5,1,0,0,0,0,0,0,0,3,10,3,11,quadratic,inefficient,GraphColoringSet2GreedyAlgorithmGeeksforGeeks-1.java
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,constant,efficient,Smallestpowerof2greaterthanorequaltonGeeksforGeeks-4.java
2,0,0,5,0,0,0,0,0,0,0,0,2,11,4,11,linearithmic,efficient,Dijsktrasalgorithm-1.java
5,0,0,2,0,0,0,0,0,0,0,1,0,11,9,17,linearithmic,efficient,KthSmallestLargestElementinUnsortedArraySet1GeeksforGeeks-3.java
1,0,0,2,0,0,0,3,0,0,0,0,2,7,4,8,quadratic,inefficient,LengthofthelargestsubarraywithcontiguouselementsSet1GeeksforGeeks-1.java
1,0,0,3,0,0,0,0,0,0,0,0,3,8,2,8,quadratic,inefficient,LongestEvenLengthSubstringsuchthatSumofFirstandSecondHalfissameGeeksforGeeks-1.java
3,0,0,0,0,0,0,0,0,0,0,1,0,7,4,6,logarithmic,efficient,ProgramforFibonaccinumbersGeeksforGeeks-5.java
0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,2,linear,efficient,HornersMethodforPolynomialEvaluationGeeksforGeeks-1.java
1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,5,linearithmic,efficient,Counttotalsetbitsinallnumbersfrom1tonGeeksforGeeks-1.java
3,1,0,5,0,0,0,0,0,0,0,0,2,5,2,15,quadratic,inefficient,PalindromePartitioningDP17GeeksforGeeks-4.java
0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,4,linear,efficient,CountnumberofwaystoreachagivenscoreinagameGeeksforGeeks-1.java
6,1,0,2,0,0,0,0,0,0,0,3,2,6,2,19,quadratic,inefficient,DynamicProgrammingSubsetSumProblem-3.java
0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,5,sublinear,efficient,CountDistinctNonNegativeIntegerPairsxythatSatisfytheInequalityxxyynGeeksforGeeks-2.java
1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,4,logarithmic,efficient,CounttrailingzeroesinfactorialofanumberGeeksforGeeks-1.java
1,0,0,3,0,0,0,0,0,0,0,0,2,2,2,7,sublinear,efficient,Efficientprogramtoprintallprimefactorsofagivennumber-1.java
1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,6,logarithmic,efficient,WriteaprogramtocalculatepowxnGeeksforGeeks-6.java
1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,linear,efficient,Efficientprogramtoprintallprimefactorsofagivennumber-2.java
6,0,0,3,0,0,0,0,0,0,0,2,0,8,3,17,linear,efficient,FindkclosestelementstoagivenvalueGeeksforGeeks-1.java
2,0,0,8,0,0,0,1,0,0,0,0,2,12,3,20,quadratic,inefficient,FordFulkersonAlgorithmforMaximumFlowProblemGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,3,linear,efficient,SmallestofthreeintegerswithoutcomparisonoperatorsGeeksforGeeks-1.java
1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,logarithmic,efficient,CountsetbitsinanintegerGeeksforGeeks-4.java
1,0,0,1,0,0,0,0,0,0,0,1,0,3,3,5,exponential,inefficient,CountwaystoreachthenthstairGeeksforGeeks-2.java
3,0,0,1,0,0,0,0,0,0,0,0,0,1,2,8,logarithmic,efficient,Findwhetheragivennumberisapowerof4ornotGeeksforGeeks-1.java
3,1,0,5,0,0,0,0,0,0,0,2,3,13,4,17,logarithmic,efficient,CountwaystoreachthenthstairGeeksforGeeks-7.java
5,0,0,0,0,0,0,0,0,0,0,2,0,5,2,10,logarithmic,efficient,InterpolationSearchGeeksforGeeks-1.java
2,0,0,1,0,0,0,0,0,0,0,0,0,4,2,5,linear,efficient,LargestSumContiguousSubarrayGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,linear,efficient,ProgramfornthCatalanNumberGeeksforGeeks-4.java
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,logarithmic,efficient,Smallestpowerof2greaterthanorequaltonGeeksforGeeks-3.java
0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,5,quadratic,inefficient,Computesumofdigitsinallnumbersfrom1tonGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,2,linear,efficient,EfficientprogramtocalculateexGeeksforGeeks-1.java
3,0,0,2,0,0,0,0,0,0,0,0,0,2,3,15,linear,efficient,MinimumnumberofsquareswhosesumequalstogivennumbernGeeksforGeeks-6.java
2,0,0,3,0,0,0,0,0,0,0,0,2,3,2,11,logarithmic,efficient,FindthesmallestnumberwhosedigitsmultiplytoagivennumbernGeeksforGeeks-1.java
2,1,0,5,0,0,0,0,0,0,0,2,0,10,5,18,linearithmic,efficient,MergeSortforLinkedListsGeeksforGeeks-2.java
1,0,0,2,0,0,0,0,0,0,0,0,0,4,3,8,linear,efficient,ProgramfornthCatalanNumberGeeksforGeeks-3.java
6,0,0,0,0,0,1,0,0,0,0,2,0,6,2,13,logarithmic,efficient,SearchinanalmostsortedarrayGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,sublinear,efficient,BabylonianmethodforsquarerootGeeksforGeeks-1.java
0,0,0,2,0,0,0,0,0,0,0,0,2,1,1,2,constant,efficient,Generateintegerfrom1to7withequalprobabilityGeeksforGeeks-1.java
5,0,0,6,0,0,0,0,0,2,1,0,2,21,2,22,exponential,inefficient,WordLadderLengthofshortestchaintoreachatargetwordGeeksforGeeks-2.java
2,0,0,1,0,0,0,0,0,0,0,2,0,3,3,9,linear,efficient,CountwaystoreachthenthstairGeeksforGeeks-3.java
2,0,0,2,0,0,0,1,0,0,0,2,0,5,3,11,polynomial,inefficient,MatrixChainMultiplicationDP8GeeksforGeeks-2.java
3,0,0,4,0,0,0,0,0,0,0,1,2,9,3,14,linear,efficient,MaximumBipartiteMatchingGeeksforGeeks-1.java
3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,constant,efficient,Programtofindwhetheragivennumberispowerof2GeeksforGeeks-1.java
1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,4,logarithmic,efficient,Smallestpowerof2greaterthanorequaltonGeeksforGeeks-2.java
2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,6,linear,efficient,WriteyouownPowerwithoutusingmultiplicationanddivisionoperatorsGeeksforGeeks-2.java
3,1,0,4,1,0,0,0,1,0,0,0,0,8,5,12,exponential,inefficient,PrintallpermutationsinsortedlexicographicorderGeeksforGeeks-2.java
6,1,0,4,0,0,0,0,0,0,0,2,0,10,3,18,exponential,inefficient,TugofWarGeeksforGeeks-1.java
2,0,0,4,0,0,0,0,0,0,0,0,2,4,2,7,quadratic,inefficient,MaximumSumIncreasingSubsequenceDP14GeeksforGeeks-1.java
2,0,0,0,0,0,0,0,0,0,0,1,0,2,2,5,logarithmic,efficient,WriteaprogramtocalculatepowxnGeeksforGeeks-4.java
1,0,0,1,0,0,0,0,0,0,0,1,0,7,3,5,linear,efficient,Computesumofdigitsinallnumbersfrom1tonGeeksforGeeks-3.java
5,2,0,2,0,0,0,0,0,0,0,2,2,6,2,19,polynomial,inefficient,GiventwostringsfindiffirststringisasubsequenceofsecondGeeksforGeeks-2.java
3,0,0,1,0,0,0,0,0,0,0,1,0,5,2,8,quadratic,inefficient,MinimumnumberofjumpstoreachendGeeksforGeeks-1.java
1,0,0,2,0,0,0,0,0,0,0,0,0,8,2,6,linear,efficient,CountofndigitnumberswhosesumofdigitsequalstogivensumGeeksforGeeks-3.java
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,constant,efficient,CountwaystoreachthenthstairGeeksforGeeks-6.java
8,0,0,1,0,0,0,0,0,0,0,2,0,8,7,20,quadratic,inefficient,GivennappointmentsfindallconflictingappointmentsGeeksforGeeks-1.java
1,0,0,3,0,0,0,0,0,0,0,0,2,9,2,7,quadratic,inefficient,LongestEvenLengthSubstringsuchthatSumofFirstandSecondHalfissameGeeksforGeeks-2.java
4,0,0,6,0,0,0,0,0,0,0,1,2,15,3,17,quadratic,inefficient,WordWrapProblemDP19GeeksforGeeks-2.java
1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,7,linear,efficient,CheckifbinaryrepresentationofanumberispalindromeGeeksforGeeks-1.java
4,0,0,2,0,0,0,0,0,0,0,3,0,6,2,13,polynomial,inefficient,CoinChangeDP7GeeksforGeeks-4.java
1,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,linear,efficient,FindthetwononrepeatingelementsinanarrayofrepeatingelementsUniqueNumbers2GeeksforGeeks-2.java
4,1,0,2,0,0,0,0,0,0,0,0,0,8,2,15,linear,efficient,KthSmallestLargestElementinUnsortedArraySet1GeeksforGeeks-6.java
3,0,0,7,0,0,0,0,0,0,0,0,2,6,2,11,quadratic,inefficient,LongestBitonicSubsequenceDP15GeeksforGeeks-1.java
2,0,0,5,0,0,0,0,0,0,0,0,3,12,3,14,polynomial,inefficient,OptimalBinarySearchTreeDP24GeeksforGeeks-2.java
4,0,0,0,0,0,1,0,0,0,0,2,0,6,2,9,logarithmic,efficient,BinarySearchGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,2,linear,efficient,Countallpossiblegroupsofsize2or3thathavesumasmultipleof3GeeksforGeeks-1.java
3,0,0,3,0,0,0,0,0,0,0,1,0,8,4,11,logarithmic,efficient,DisjointSetOrUnionFindSet1DetectCycleinanUndirectedGraphGeeksforGeeks-1.java
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,logarithmic,efficient,Findwhetheragivennumberisapowerof4ornotGeeksforGeeks-3.java
2,0,0,6,0,0,0,0,0,0,0,0,2,17,3,13,quadratic,inefficient,BellmanFordAlgorithmDP23GeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,2,logarithmic,efficient,BirthdayParadoxGeeksforGeeks-2.java
4,0,0,9,0,0,0,0,0,0,0,1,2,16,6,19,linear,efficient,StronglyConnectedComponentsGeeksforGeeks-1.java
0,0,0,3,0,0,0,0,0,0,0,0,2,5,3,5,constant,efficient,GraphanditsrepresentationsGeeksforGeeks-2.java
4,1,0,4,0,0,0,0,0,0,0,0,0,9,2,14,linear,efficient,FindcommonelementsinthreesortedarraysGeeksforGeeks-2.java
0,0,0,4,0,0,0,0,0,0,0,1,0,7,5,7,linear,efficient,LexicographicrankofastringGeeksforGeeks-2.java
1,0,0,0,0,0,0,0,0,0,0,1,0,1,2,3,logarithmic,efficient,CountsetbitsinanintegerGeeksforGeeks-2.java
1,1,0,2,0,0,0,0,0,0,0,0,0,7,2,7,linearithmic,efficient,FindthetwononrepeatingelementsinanarrayofrepeatingelementsUniqueNumbers2GeeksforGeeks-1.java
0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,5,linear,efficient,ProgramfornthCatalanNumberGeeksforGeeks-5.java
5,0,0,1,0,0,0,1,0,0,0,1,0,6,2,12,exponential,inefficient,ShortestpathwithexactlykedgesinadirectedandweightedgraphGeeksforGeeks-1.java
0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,sublinear,efficient,BabylonianmethodforsquarerootGeeksforGeeks-2.java
0,0,0,3,0,0,0,0,0,0,0,0,2,4,2,7,quadratic,inefficient,ProgramfornthCatalanNumberGeeksforGeeks-2.java
1,0,0,2,0,0,0,3,0,0,0,0,2,5,2,6,quadratic,inefficient,MinimumNumberofPlatformsRequiredforaRailwayBusStationGeeksforGeeks-1.java
3,0,0,2,0,0,0,0,0,0,0,2,0,7,4,11,linear,efficient,NutsBoltsProblemLockKeyproblemSet1GeeksforGeeks-1.java
1,0,0,1,0,0,0,0,0,0,0,0,0,6,2,5,linear,efficient,CountwaystoreachthenthstairGeeksforGeeks-5.java
2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,logarithmic,efficient,Findwhetheragivennumberisapowerof4ornotGeeksforGeeks-4.java
0,0,0,1,0,0,0,2,0,0,0,0,0,6,2,3,linear,efficient,LargestSumContiguousSubarrayGeeksforGeeks-3.java
2,0,0,1,1,0,0,1,0,0,0,1,0,3,2,7,linear,efficient,MinimumnumberofsquareswhosesumequalstogivennumbernGeeksforGeeks-1.java
4,0,0,7,0,0,0,3,0,0,0,0,0,15,2,17,linear,efficient,FindcommonelementsinthreesortedarraysGeeksforGeeks-3.java
0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,3,linear,efficient,UglyNumbersGeeksforGeeks-3.java
5,0,0,10,0,0,0,0,0,1,0,0,2,14,3,26,linearithmic,efficient,BinomialCoefficientDP9GeeksforGeeks-6.java
0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,3,linear,efficient,Countnumberofbinarystringswithoutconsecutive1sGeeksforGeeks-1.java
4,1,0,6,0,0,0,0,1,0,0,1,0,15,5,17,linearithmic,efficient,KruskalsMinimumSpanningTreeAlgorithmGreedyAlgo2GeeksforGeeks-1.java
2,0,0,4,0,0,0,0,0,0,0,7,2,4,2,7,linearithmic,efficient,LongestIncreasingSubsequenceDP3GeeksforGeeks-2.java
0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,logarithmic,efficient,PositionofrightmostsetbitGeeksforGeeks-2.java
2,0,0,7,0,0,0,0,0,0,0,0,0,16,4,15,logarithmic,efficient,PrimsMSTforAdjacencyListRepresentationGreedyAlgo6GeeksforGeeks-1.java
1,0,0,2,0,0,0,1,0,0,0,0,2,5,2,7,quadratic,inefficient,LongestEvenLengthSubstringsuchthatSumofFirstandSecondHalfissameGeeksforGeeks-4.java
3,0,0,4,0,0,0,0,0,0,0,0,3,12,2,15,polynomial,inefficient,BooleanParenthesizationProblemDP37GeeksforGeeks-1.java
10,0,0,2,0,0,0,0,0,0,0,0,0,6,2,20,linear,efficient,CheckagivensentenceforagivensetofsimplegrammarrulesGeeksforGeeks-1.java
1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,4,logarithmic,efficient,CountsetbitsinanintegerGeeksforGeeks-8.java
5,0,0,2,0,0,0,1,0,0,0,0,2,5,3,13,polynomial,inefficient,EditDistanceDP5GeeksforGeeks-2.java
1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,logarithmic,efficient,Findwhetheragivennumberisapowerof4ornotGeeksforGeeks-5.java
4,0,0,6,0,0,0,0,0,0,0,0,4,6,2,20,linear,efficient,MobileNumericKeypadProblemGeeksforGeeks-2.java
3,0,0,2,0,0,0,1,0,0,0,0,2,5,2,8,polynomial,inefficient,ShortestCommonSupersequenceGeeksforGeeks-3.java
7,1,0,1,0,0,0,0,0,0,0,0,0,8,4,20,linear,efficient,Writeaprogramtoaddtwonumbersinbase14GeeksforGeeks-1.java
1,0,0,2,0,0,0,1,0,0,0,0,2,3,3,7,quadratic,inefficient,BinomialCoefficientDP9GeeksforGeeks-2.java
2,0,0,1,0,0,0,0,0,0,0,0,0,7,2,4,polynomial,inefficient,GiventwostringsfindiffirststringisasubsequenceofsecondGeeksforGeeks-3.java
2,0,0,3,0,0,0,0,0,0,0,0,0,7,2,10,linear,efficient,BinomialCoefficientDP9GeeksforGeeks-7.java
2,0,0,3,0,0,0,0,1,0,0,0,0,8,3,10,linearithmic,efficient,CombSortGeeksforGeeks-1.java
3,0,0,1,2,0,0,0,0,0,0,0,0,6,2,9,linear,efficient,LinearSearchGeeksforGeeks-2.java
5,0,0,8,0,0,0,0,0,0,0,1,2,14,5,19,linear,efficient,CheckifagraphisstronglyconnectedSet1KosarajuusingDFSGeeksforGeeks-1.java
2,0,0,5,0,0,0,0,0,0,0,0,2,12,4,12,linearithmic,efficient,PrimsMinimumSpanningTreeMSTGreedyAlgo5GeeksforGeeks-1.java
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,constant,efficient,1001.java
1,1,0,1,0,0,0,0,0,0,0,0,0,3,1,5,constant,efficient,1100.java
2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,constant,efficient,1101.java
0,0,0,1,0,0,0,0,0,0,0,3,0,6,2,3,constant,efficient,1102.java
11,4,0,0,0,0,0,0,0,0,0,0,0,7,1,26,constant,efficient,1103.java
6,0,0,3,0,0,0,0,1,0,0,1,0,13,11,25,constant,efficient,1104.java
2,0,0,3,0,0,0,0,0,0,0,0,0,9,6,11,constant,efficient,1105.java
0,0,0,5,0,0,0,2,0,0,0,0,2,12,8,12,constant,efficient,1106.java
0,0,0,0,0,0,0,2,0,0,0,0,0,10,1,0,constant,efficient,1107.java
0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,constant,efficient,1108.java
0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,constant,efficient,1109.java
4,0,0,1,0,0,0,1,0,0,0,0,0,6,1,10,constant,efficient,1110.java
10,0,0,2,0,0,0,1,0,0,0,0,0,9,8,30,constant,efficient,1111.java
1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,constant,efficient,1112.java
9,1,0,22,0,0,0,1,0,1,1,1,2,34,21,66,constant,efficient,1113.java
2,2,0,1,0,0,0,0,0,0,0,0,0,6,6,15,constant,efficient,1114.java
10,1,0,6,0,0,0,6,0,0,0,2,0,13,17,49,constant,efficient,1115.java
3,3,0,0,0,0,0,2,0,0,0,0,0,4,1,9,constant,efficient,1116.java
2,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,constant,efficient,1117.java
1,1,0,0,0,0,0,1,0,0,0,0,0,6,2,4,constant,efficient,1118.java
0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,2,constant,efficient,1119.java
0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,constant,efficient,1120.java
1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,constant,efficient,1121.java
1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,constant,efficient,1122.java
2,0,0,1,1,0,0,0,0,0,0,0,0,4,1,5,constant,efficient,1123.java
2,1,0,0,0,0,0,0,0,0,0,0,0,7,1,5,constant,efficient,1124.java
0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,constant,efficient,1125.java
0,0,0,5,0,0,0,0,0,0,0,0,2,8,8,12,constant,efficient,1126.java
0,0,0,0,0,0,0,2,0,0,0,0,0,3,2,1,constant,efficient,1127.java
0,0,0,2,0,0,0,2,0,0,0,0,0,8,8,15,constant,efficient,1128.java
0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,2,constant,efficient,1129.java
0,0,0,4,0,0,0,0,0,0,0,0,0,9,8,13,constant,efficient,1130.java
2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,constant,efficient,1131.java
7,1,0,0,0,0,0,0,0,0,0,1,0,8,5,18,constant,efficient,1132.java
1,0,0,1,0,0,0,0,0,0,0,0,0,9,5,8,constant,efficient,1133.java
1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,constant,efficient,1134.java
3,0,0,4,0,0,0,0,0,0,0,2,0,11,9,23,constant,efficient,1135.java
0,0,0,1,0,0,0,0,0,0,0,0,0,5,7,10,constant,efficient,1136.java
1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,constant,efficient,1137.java
1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,constant,efficient,1138.java
2,0,0,0,0,0,0,0,0,0,0,0,0,8,6,9,constant,efficient,1139.java
1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,constant,efficient,1140.java
3,1,0,1,0,0,0,0,0,0,0,1,0,3,5,15,constant,efficient,1141.java
2,2,0,1,0,0,0,0,0,0,0,0,0,6,6,15,constant,efficient,1142.java
7,0,0,1,0,0,0,0,0,0,0,1,0,10,10,27,constant,efficient,1143.java
5,2,0,1,0,0,0,0,0,0,0,1,0,7,6,16,constant,efficient,1144.java
1,0,0,1,0,0,0,0,0,0,0,0,0,3,4,7,constant,efficient,1145.java
6,6,0,1,0,0,0,0,0,0,0,0,0,5,8,30,constant,efficient,1146.java
0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,constant,efficient,1147.java
12,0,0,21,1,0,0,0,0,0,0,0,2,35,23,93,constant,efficient,1148.java
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,constant,efficient,1149.java
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,constant,efficient,1150.java
1,1,0,1,0,0,0,0,0,0,0,0,0,6,4,9,constant,efficient,1151.java
6,3,0,1,0,0,0,0,0,0,0,1,0,3,9,20,constant,efficient,1152.java
2,0,0,1,1,0,0,0,0,0,0,1,0,6,4,11,constant,efficient,1153.java
1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,constant,efficient,1154.java
4,3,0,0,0,0,0,0,0,0,0,0,0,4,1,10,constant,efficient,1155.java
5,5,0,0,0,0,0,0,0,0,0,0,0,14,1,15,constant,efficient,1156.java
1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,5,constant,efficient,1173.java
4,1,0,6,0,0,0,0,0,0,0,1,0,7,18,37,constant,efficient,1175.java
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,constant,efficient,1176.java
2,0,0,3,0,0,0,0,0,0,0,1,0,10,6,13,constant,efficient,1177.java
2,0,0,6,0,0,0,1,0,0,0,0,5,13,1,13,constant,efficient,1180.java
8,2,0,1,0,0,0,0,0,0,0,1,0,9,10,32,constant,efficient,1181.java
2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,constant,efficient,1182.java
21,2,0,16,0,0,0,0,0,0,0,1,0,35,17,86,constant,efficient,1183.java
1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,constant,efficient,1184.java
21,2,0,6,0,0,0,20,0,0,0,1,0,52,32,87,constant,efficient,1185.java
2,0,0,7,0,0,0,0,0,0,0,0,2,19,8,19,constant,efficient,1186.java
3,0,0,3,0,0,0,0,0,1,0,1,0,11,8,20,constant,efficient,1187.java
3,0,0,3,0,0,0,0,0,1,0,1,0,11,8,20,constant,efficient,1188.java
0,0,0,1,0,0,0,0,0,0,0,0,0,7,5,7,constant,efficient,1189.java
1,1,0,1,0,0,0,0,0,0,0,0,0,6,4,9,constant,efficient,1190.java
2,1,0,1,0,0,0,0,0,0,0,1,0,5,5,11,constant,efficient,1191.java
5,0,0,6,0,0,0,0,0,1,0,0,2,13,4,23,constant,efficient,1192.java
1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,3,constant,efficient,1193.java
1,0,0,2,0,0,0,0,0,0,0,0,0,7,8,14,constant,efficient,1194.java
1,1,0,0,0,0,0,0,0,0,0,0,0,4,2,4,constant,efficient,1195.java
1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,5,constant,efficient,1196.java
1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,5,constant,efficient,1197.java
5,0,0,5,0,0,0,0,0,0,0,0,0,14,6,26,constant,efficient,1198.java
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,constant,efficient,1199.java
2,1,0,0,0,0,0,0,0,0,0,0,0,7,1,5,constant,efficient,1200.java
